pos_X,pos_Y,pos_Z,vel_X,vel_Y,vel_Z,acl_X,acl_Y,acl_Z,velocityroll_X,pitch_Y,yaw_Z,roll_X_rate,pitch_Y_rate,yaw_Z_rate,roll_X_acl,pitch_Y_acl,yaw_Z_acl,steerCmd,aclCmd,brakeCmd,clutchCmd,geraCmd
364.15,107.505,0.388741,13.9999,1.70847e-05,-0.0587772,18.4992,-9.68925e-05,-0.0742893,14,-2.42419e-07,-0.00419704,-0.0136408,3.22878e-06,0.000517963,-2.37694e-06,-4.00427e-05,-0.113835,5.9331e-05,0,1,0,0,1
364.178,107.504,0.388741,13.9999,1.69115e-05,-0.0587558,18.6125,-9.0021e-05,-0.0746746,14,-2.36123e-07,-0.00419653,-0.0136408,3.14775e-06,0.000255984,-2.20702e-06,-4.05125e-05,-0.13099,8.49613e-05,0,1,0,0,1
364.206,107.504,0.388741,13.9999,1.6796e-05,-0.0587417,18.7139,-8.38678e-05,-0.0750726,14,-2.29991e-07,-0.0041966,-0.0136408,3.06617e-06,-3.43998e-05,-1.98205e-06,-4.07893e-05,-0.145192,0.000112482,0,1,0,0,1
364.234,107.503,0.388741,13.9999,1.66395e-05,-0.0587361,18.806,-8.08202e-05,-0.0756265,14,-2.2404e-07,-0.00419729,-0.0136408,2.97555e-06,-0.00034836,-1.82225e-06,-4.53134e-05,-0.15698,7.99001e-05,0,0.74408,0,0,1
364.262,107.503,0.388742,13.9999,1.64384e-05,-0.0587398,18.7947,-0.000114536,-0.075848,14,-2.17853e-07,-0.00419859,-0.0136408,3.09308e-06,-0.000647024,-1.78935e-06,5.87643e-05,-0.149332,1.64503e-05,0,0.74408,0,0,1
364.29,107.503,0.388742,13.9999,1.62093e-05,-0.058754,18.6313,-0.000118496,-0.0762866,14,-2.11439e-07,-0.00420034,-0.0136408,3.20717e-06,-0.000875432,-1.74971e-06,5.70468e-05,-0.114204,1.98201e-05,0,0.74408,0,0,1
364.318,107.502,0.388742,13.9999,1.6038e-05,-0.0587772,18.4391,-9.0292e-05,-0.076809,14,-2.05252e-07,-0.00420239,-0.0136408,3.09345e-06,-0.00102486,-1.63594e-06,-5.68595e-05,-0.0747137,5.68882e-05,0,0.74408,0,0,1
364.346,107.502,0.388742,13.9999,1.58517e-05,-0.0588065,18.2546,-9.36693e-05,-0.0769973,14,-1.99318e-07,-0.00420459,-0.0136408,2.96713e-06,-0.00110076,-1.45286e-06,-6.31594e-05,-0.0379512,9.15396e-05,0,0.74408,0,0,1
364.374,107.502,0.388742,13.9999,1.56524e-05,-0.05884,18.0594,-9.87159e-05,-0.0772609,14,-1.93151e-07,-0.00420679,-0.0136408,3.08337e-06,-0.00110157,-1.25977e-06,5.81212e-05,-0.000402786,9.65454e-05,0,0.74408,0,0,1
364.402,107.501,0.388742,13.9999,1.54513e-05,-0.0588749,17.8623,-0.000103238,-0.0771799,14,-1.87799e-07,-0.00420885,-0.0136408,2.67593e-06,-0.00102923,-1.05869e-06,-0.000203721,0.0361676,0.000100536,0,0.74408,0,0,1
364.43,107.501,0.388742,13.9999,1.51514e-05,-0.0589093,17.657,-0.000140992,-0.0770943,14,-1.82355e-07,-0.00421062,-0.0136408,2.72206e-06,-0.000883366,-9.11038e-07,2.30653e-05,0.0729327,7.38281e-05,0,0.74408,0,0,1
364.458,107.5,0.388742,13.9999,1.47752e-05,-0.0589407,17.4467,-0.000180259,-0.076794,14,-1.77431e-07,-0.00421195,-0.0136408,2.4623e-06,-0.000664599,-8.78138e-07,-0.00012988,0.109384,1.645e-05,0,0.74408,0,0,1
364.486,107.5,0.388742,13.9999,1.44716e-05,-0.0589674,17.2305,-0.000151783,-0.0766222,14,-1.72461e-07,-0.00421269,-0.0136408,2.48486e-06,-0.00037372,-7.71903e-07,1.12793e-05,0.145439,5.31177e-05,0,0.74408,0,0,1
364.514,107.5,0.388742,13.9999,1.42165e-05,-0.0589867,17.011,-0.000121134,-0.0760937,14,-1.6737e-07,-0.00421272,-0.0136408,2.54559e-06,-1.23584e-05,-5.35762e-07,3.03623e-05,0.180681,0.000118071,0,0.74408,0,0,1
364.542,107.499,0.388742,13.9999,1.39743e-05,-0.0589965,16.7907,-0.000124395,-0.0754758,14,-1.62687e-07,-0.00421188,-0.0136408,2.34151e-06,0.000417074,-2.92094e-07,-0.000102037,0.214716,0.000121834,0,1,0,0,1
364.57,107.499,0.388742,13.9999,1.37211e-05,-0.0589928,16.8458,-0.000117601,-0.0749071,14,-1.58412e-07,-0.00421026,-0.0136408,2.13722e-06,0.00081127,-5.89003e-08,-0.000102148,0.197098,0.000116597,0,1,0,0,1
364.598,107.499,0.388742,13.9999,1.34827e-05,-0.0589732,17.2401,-9.99952e-05,-0.0741793,14,-1.54529e-07,-0.00420817,-0.0136408,1.94171e-06,0.00104746,1.43245e-07,-9.77537e-05,0.118097,0.000101073,0,1,0,0,1
364.626,107.498,0.388742,13.9999,1.32592e-05,-0.0589438,17.5993,-8.89893e-05,-0.0739896,14,-1.50001e-07,-0.00420588,-0.0136408,2.26383e-06,0.00114357,2.06442e-07,0.000161063,0.0480536,3.15983e-05,0,1,0,0,1
364.654,107.498,0.388742,13.9999,1.30785e-05,-0.0589088,17.848,-7.75563e-05,-0.0735854,14,-1.45294e-07,-0.00420359,-0.0136408,2.35355e-06,0.00114429,3.08574e-07,4.48559e-05,0.000361241,5.10658e-05,0,1,0,0,1
364.682,107.497,0.388742,13.9999,1.29016e-05,-0.0588724,18.0564,-6.84138e-05,-0.0737297,14,-1.40907e-07,-0.00420146,-0.0136408,2.19349e-06,0.0010678,4.55516e-07,-8.00255e-05,-0.0382451,7.34714e-05,0,1,0,0,1
364.71,107.497,0.388741,13.9999,1.27135e-05,-0.0588374,18.2254,-6.25517e-05,-0.0740217,14,-1.37366e-07,-0.00419959,-0.0136408,1.77068e-06,0.000930876,5.95526e-07,-0.000211405,-0.0684642,7.00047e-05,0,1,0,0,1
364.738,107.497,0.388741,13.9999,1.25644e-05,-0.0588052,18.372,-5.73301e-05,-0.0741152,14,-1.33662e-07,-0.00419811,-0.0136408,1.85207e-06,0.000744078,7.27599e-07,4.06947e-05,-0.0933991,6.60367e-05,0,1,0,0,1
364.766,107.496,0.388741,13.9999,1.24043e-05,-0.0587775,18.4993,-5.45543e-05,-0.0742125,14,-1.29791e-07,-0.00419707,-0.0136408,1.9352e-06,0.000516332,7.90146e-07,4.15656e-05,-0.113873,3.12734e-05,0,1,0,0,1
364.794,107.496,0.388741,13.9999,1.22571e-05,-0.0587566,18.6125,-5.10797e-05,-0.0748752,14,-1.25747e-07,-0.00419656,-0.0136408,2.02226e-06,0.000254496,8.48386e-07,4.3526e-05,-0.130918,2.91202e-05,0,1,0,0,1
364.822,107.495,0.388741,13.9999,1.21119e-05,-0.0587424,18.7139,-4.83039e-05,-0.0750011,14,-1.21521e-07,-0.00419664,-0.0136408,2.11283e-06,-3.57787e-05,9.02393e-07,4.52862e-05,-0.145137,2.70032e-05,0,1,0,0,1
364.85,107.495,0.388742,13.9999,1.19685e-05,-0.0587366,18.8062,-4.45575e-05,-0.0755514,14,-1.18142e-07,-0.00419733,-0.0136408,1.68962e-06,-0.000349673,1.01406e-06,-0.000211606,-0.156947,5.58327e-05,0,0.74408,0,0,1
364.878,107.495,0.388742,13.9999,1.18232e-05,-0.0587405,18.7947,-4.51785e-05,-0.0759107,14,-1.14104e-07,-0.00419863,-0.0136408,2.01913e-06,-0.000648404,1.06412e-06,0.000164754,-0.149366,2.50289e-05,0,0.74408,0,0,1
364.906,107.494,0.388742,13.9999,1.16779e-05,-0.0587546,18.6313,-4.69059e-05,-0.0762121,14,-1.1042e-07,-0.00420038,-0.0136408,1.84158e-06,-0.000876699,1.11512e-06,-8.87732e-05,-0.114148,2.55014e-05,0,0.74408,0,0,1
364.934,107.494,0.388742,13.9999,1.15178e-05,-0.058778,18.4392,-4.8051e-05,-0.0768725,14,-1.06596e-07,-0.00420244,-0.0136408,1.91213e-06,-0.00102603,1.23417e-06,3.52768e-05,-0.0746641,5.9524e-05,0,0.74408,0,0,1
364.962,107.494,0.388742,13.9999,1.13445e-05,-0.0588073,18.2546,-5.00696e-05,-0.0769929,14,-1.03152e-07,-0.00420464,-0.0136408,1.72206e-06,-0.0011019,1.35738e-06,-9.50355e-05,-0.0379367,6.16089e-05,0,0.74408,0,0,1
364.99,107.493,0.388742,13.9999,1.11713e-05,-0.0588406,18.0595,-5.38351e-05,-0.077186,14,-9.90855e-08,-0.00420685,-0.0136408,2.03328e-06,-0.00110261,1.42766e-06,0.000155611,-0.000353693,3.51375e-05,0,0.74408,0,0,1
365.018,107.493,0.388742,13.9999,1.09832e-05,-0.0588756,17.8624,-5.5776e-05,-0.0771729,14,-9.59327e-08,-0.00420891,-0.0136408,1.57636e-06,-0.00103026,1.49894e-06,-0.000228462,0.0361734,3.56399e-05,0,0.74408,0,0,1
365.046,107.492,0.388742,13.9999,1.07951e-05,-0.0589101,17.657,-5.63387e-05,-0.0771573,14,-9.21796e-08,-0.00421068,-0.0136408,1.87658e-06,-0.000884265,1.63359e-06,0.000150111,0.0729982,6.73237e-05,0,0.74408,0,0,1
365.074,107.492,0.388742,13.9999,1.0594e-05,-0.0589415,17.4467,-6.00654e-05,-0.0767897,14,-8.88515e-08,-0.00421201,-0.0136408,1.66406e-06,-0.000665457,1.7158e-06,-0.000106262,0.109404,4.11068e-05,0,0.74408,0,0,1
365.102,107.492,0.388742,13.9999,1.03779e-05,-0.0589682,17.2305,-6.17734e-05,-0.0766179,14,-8.5458e-08,-0.00421276,-0.0136408,1.69674e-06,-0.000374535,1.80058e-06,1.63411e-05,0.145461,4.23882e-05,0,0.74408,0,0,1
365.13,107.491,0.388742,13.9999,1.01768e-05,-0.0589874,17.011,-6.3326e-05,-0.076019,14,-8.25223e-08,-0.00421278,-0.0136407,1.46784e-06,-1.30615e-05,1.88651e-06,-0.000114449,0.180737,4.29643e-05,0,0.74408,0,0,1
365.158,107.491,0.388742,13.9999,9.98865e-06,-0.0589972,16.7907,-6.44128e-05,-0.0754684,14,-7.90282e-08,-0.00421195,-0.0136407,1.74705e-06,0.000416397,1.97307e-06,0.000139604,0.214729,4.32845e-05,0,1,0,0,1
365.186,107.491,0.388742,13.9999,9.78939e-06,-0.0589936,16.8458,-5.85895e-05,-0.0749702,14,-7.64949e-08,-0.00421033,-0.0136407,1.26666e-06,0.000810737,2.10994e-06,-0.000240193,0.19717,6.84337e-05,0,1,0,0,1
365.214,107.49,0.388742,13.9999,9.59011e-06,-0.058974,17.2401,-4.93111e-05,-0.0741049,14,-7.39066e-08,-0.00420823,-0.0136407,1.29412e-06,0.00104688,2.23067e-06,1.37263e-05,0.118073,6.03663e-05,0,1,0,0,1
365.242,107.49,0.388742,13.9999,9.40758e-06,-0.0589446,17.5992,-4.32743e-05,-0.074053,14,-7.12528e-08,-0.00420595,-0.0136407,1.32691e-06,0.00114296,2.28483e-06,1.63998e-05,0.0480405,2.70788e-05,0,1,0,0,1
365.27,107.489,0.388742,13.9999,9.25114e-06,-0.0589096,17.8481,-3.7878e-05,-0.0735816,14,-6.85215e-08,-0.00420366,-0.0136407,1.36567e-06,0.00114391,2.32918e-06,1.93752e-05,0.000473234,2.21752e-05,0,1,0,0,1
365.298,107.489,0.388742,13.9999,9.08351e-06,-0.0588731,18.0565,-3.38599e-05,-0.0736555,14,-6.57012e-08,-0.00420153,-0.0136407,1.41012e-06,0.00106734,2.3648e-06,2.22262e-05,-0.0382837,1.7807e-05,0,1,0,0,1
365.326,107.489,0.388742,13.9999,8.94196e-06,-0.0588383,18.2254,-2.91818e-05,-0.0740853,14,-6.32939e-08,-0.00419966,-0.0136407,1.20368e-06,0.000930549,2.45638e-06,-0.000103218,-0.068397,4.57899e-05,0,1,0,0,1
365.354,107.488,0.388741,13.9999,8.78735e-06,-0.0588061,18.3721,-2.63478e-05,-0.0741101,14,-6.07985e-08,-0.00419818,-0.0136407,1.24771e-06,0.000743792,2.5451e-06,2.20139e-05,-0.0933782,4.43615e-05,0,1,0,0,1
365.382,107.488,0.388741,13.9999,8.6607e-06,-0.0587785,18.4993,-2.53383e-05,-0.0742778,14,-5.87324e-08,-0.00419714,-0.0136407,1.03302e-06,0.000516184,2.57108e-06,-0.000107343,-0.113804,1.29899e-05,0,1,0,0,1
365.41,107.487,0.388741,13.9999,8.49497e-06,-0.0587573,18.6125,-2.33971e-05,-0.0747334,14,-5.65935e-08,-0.00419664,-0.0136407,1.06948e-06,0.000254198,2.59289e-06,1.82263e-05,-0.130993,1.09071e-05,0,1,0,0,1
365.438,107.487,0.388742,13.9999,8.35526e-06,-0.0587429,18.714,-2.32417e-05,-0.0749244,14,-5.38691e-08,-0.00419671,-0.0136407,1.3622e-06,-3.59727e-05,2.55048e-06,0.000146362,-0.145085,-2.12066e-05,0,1,0,0,1
365.466,107.487,0.388742,13.9999,8.21746e-06,-0.0587373,18.8063,-2.06988e-05,-0.0756135,14,-5.15633e-08,-0.00419741,-0.0136407,1.15288e-06,-0.000349754,2.56589e-06,-0.00010466,-0.156891,7.70304e-06,0,0.744082,0,0,1
365.493,107.486,0.388742,13.9999,8.0517e-06,-0.0587413,18.7947,-1.89517e-05,-0.0759749,14,-4.9174e-08,-0.0041987,-0.0136407,1.19468e-06,-0.000648508,2.64343e-06,2.08982e-05,-0.149377,3.87732e-05,0,0.744082,0,0,1
365.521,107.486,0.388742,13.9999,7.91202e-06,-0.0587554,18.6314,-2.06209e-05,-0.0762076,14,-4.72288e-08,-0.00420046,-0.0136407,9.72555e-07,-0.000876576,2.66111e-06,-0.00011106,-0.114034,8.83746e-06,0,0.744082,0,0,1
365.549,107.486,0.388742,13.9999,7.7872e-06,-0.0587786,18.4393,-2.11643e-05,-0.076798,14,-4.47093e-08,-0.00420251,-0.0136407,1.2598e-06,-0.00102598,2.67925e-06,0.000143621,-0.0747009,9.07265e-06,0,0.744082,0,0,1
365.577,107.485,0.388742,13.9999,7.64938e-06,-0.0588081,18.2547,-2.02519e-05,-0.0770566,14,-4.31486e-08,-0.00420471,-0.0136407,7.80312e-07,-0.00110171,2.75749e-06,-0.000239743,-0.0378672,3.91174e-05,0,0.744082,0,0,1
365.605,107.485,0.388742,13.9999,7.49855e-06,-0.0588414,18.0595,-2.06788e-05,-0.0771819,14,-4.10309e-08,-0.00420692,-0.0136407,1.05888e-06,-0.00110254,2.83904e-06,0.000139284,-0.000413665,4.07782e-05,0,0.744082,0,0,1
365.633,107.484,0.388742,13.9999,7.36072e-06,-0.0588762,17.8625,-2.24062e-05,-0.0770989,14,-3.93775e-08,-0.00420898,-0.0136407,8.26706e-07,-0.00103006,2.86429e-06,-0.000116087,0.0362373,1.26246e-05,0,0.744082,0,0,1
365.661,107.484,0.388742,13.9999,7.23591e-06,-0.0589107,17.6571,-2.26972e-05,-0.0771504,14,-3.71711e-08,-0.00421075,-0.0136407,1.10317e-06,-0.000884052,2.88934e-06,0.00013823,0.0730065,1.25245e-05,0,0.744082,0,0,1
365.689,107.484,0.388742,13.9999,7.11299e-06,-0.0589421,17.4468,-2.31824e-05,-0.0767832,14,-3.54313e-08,-0.00421208,-0.0136406,8.69926e-07,-0.000665205,2.9141e-06,-0.00011662,0.109423,1.23802e-05,0,0.744082,0,0,1
365.717,107.483,0.388742,13.9999,6.96402e-06,-0.0589687,17.2305,-2.36093e-05,-0.0766114,14,-3.36608e-08,-0.00421283,-0.0136406,8.85227e-07,-0.000374246,2.93898e-06,7.65067e-06,0.14548,1.24401e-05,0,0.744082,0,0,1
365.745,107.483,0.388742,13.9999,6.85224e-06,-0.0589881,17.011,-2.15129e-05,-0.0760822,14,-3.28904e-08,-0.00421285,-0.0136406,3.85214e-07,-1.28061e-05,3.01813e-06,-0.000250007,0.18072,3.95748e-05,0,0.744082,0,0,1
365.773,107.483,0.388742,13.9999,6.72932e-06,-0.0589979,16.7908,-2.11634e-05,-0.0754649,14,-3.16037e-08,-0.00421202,-0.0136406,6.43367e-07,0.000416703,3.09824e-06,0.000129077,0.214755,4.00549e-05,0,1,0,0,1
365.801,107.482,0.388742,13.9999,6.56731e-06,-0.0589941,16.8459,-2.32984e-05,-0.0748956,14,-2.97891e-08,-0.0042104,-0.0136406,9.07276e-07,0.000810976,3.06557e-06,0.000131954,0.197136,-1.63358e-05,0,1,0,0,1
365.829,107.482,0.388742,13.9999,6.42949e-06,-0.0589747,17.2402,-1.98044e-05,-0.0742386,14,-2.79382e-08,-0.0042083,-0.0136406,9.25437e-07,0.00104734,3.02498e-06,9.08028e-06,0.118184,-2.02933e-05,0,1,0,0,1
365.857,107.481,0.388742,13.9999,6.30657e-06,-0.058945,17.5994,-1.32241e-05,-0.073911,14,-2.70672e-08,-0.00420601,-0.0136406,4.35511e-07,0.00114343,3.09186e-06,-0.000244963,0.0480441,3.34367e-05,0,1,0,0,1
365.885,107.481,0.388742,13.9999,6.15571e-06,-0.05891,17.8481,-1.28164e-05,-0.0735749,14,-2.51477e-08,-0.00420373,-0.0136406,9.59761e-07,0.00114423,3.09788e-06,0.000262125,0.000398877,3.0114e-06,0,1,0,0,1
365.913,107.481,0.388742,13.9999,6.03275e-06,-0.0588738,18.0564,-1.10499e-05,-0.0737884,14,-2.42051e-08,-0.00420159,-0.0136406,4.71277e-07,0.00106775,3.10322e-06,-0.000244242,-0.0382417,2.66953e-06,0,1,0,0,1
365.941,107.48,0.388742,13.9999,5.89869e-06,-0.0588386,18.2255,-7.9635e-06,-0.0739426,14,-2.2717e-08,-0.00419973,-0.0136406,7.44088e-07,0.000930978,3.16634e-06,0.000136406,-0.0683839,3.15613e-05,0,1,0,0,1
365.969,107.48,0.388742,13.9999,5.77762e-06,-0.0588064,18.3722,-8.19631e-06,-0.0741037,14,-2.11825e-08,-0.00419824,-0.0136406,7.67244e-07,0.000744231,3.16846e-06,1.15777e-05,-0.0933736,1.05719e-06,0,1,0,0,1
365.997,107.479,0.388742,13.9999,5.65653e-06,-0.0587788,18.4993,-7.0704e-06,-0.0742717,14,-2.01179e-08,-0.00419721,-0.0136406,5.32309e-07,0.000516655,3.16863e-06,-0.000117467,-0.113788,8.62541e-08,0,1,0,0,1
366.025,107.479,0.388742,13.9999,5.5504e-06,-0.0587576,18.6125,-6.25505e-06,-0.0747266,14,-1.90254e-08,-0.0041967,-0.0136406,5.46207e-07,0.000254702,3.16629e-06,6.9488e-06,-0.130976,-1.16799e-06,0,1,0,0,1
366.053,107.479,0.388742,13.9999,5.44235e-06,-0.0587433,18.714,-5.55618e-06,-0.0749879,14,-1.79058e-08,-0.00419677,-0.0136406,5.59842e-07,-3.55017e-05,3.16323e-06,6.8176e-06,-0.145102,-1.53081e-06,0,1,0,0,1
366.081,107.478,0.388742,13.9999,5.32318e-06,-0.0587378,18.8062,-4.97377e-06,-0.075679,14,-1.67563e-08,-0.00419747,-0.0136406,5.74736e-07,-0.000349295,3.15979e-06,7.44708e-06,-0.156896,-1.72025e-06,0,0.744082,0,0,1
366.109,107.478,0.388742,13.9999,5.20398e-06,-0.0587415,18.7948,-4.52722e-06,-0.0758328,14,-1.55747e-08,-0.00419876,-0.0136405,5.90771e-07,-0.000647864,3.15546e-06,8.01743e-06,-0.149285,-2.16754e-06,0,0.744082,0,0,1
366.137,107.478,0.388742,13.9999,5.09596e-06,-0.0587563,18.6313,-4.31361e-06,-0.0765516,14,-1.43591e-08,-0.00420051,-0.0136405,6.07809e-07,-0.000876115,3.15036e-06,8.5188e-06,-0.114125,-2.54974e-06,0,0.744082,0,0,1
366.165,107.477,0.388742,13.9999,4.9749e-06,-0.0587795,18.4391,-2.54715e-06,-0.0768027,14,-1.36207e-08,-0.00420256,-0.0136405,3.6921e-07,-0.00102524,3.20542e-06,-0.000119299,-0.0745607,2.75306e-05,0,0.744082,0,0,1
366.193,107.477,0.388742,13.9999,4.86685e-06,-0.0588088,18.2548,-3.63404e-06,-0.076991,14,-1.2353e-08,-0.00420477,-0.0136405,6.3384e-07,-0.00110106,3.20159e-06,0.000132315,-0.0379116,-1.91228e-06,0,0.744082,0,0,1
366.221,107.476,0.388742,13.9999,4.74768e-06,-0.0588421,18.0595,-4.66271e-06,-0.0771846,14,-1.15763e-08,-0.00420697,-0.0136405,3.88382e-07,-0.00110186,3.13585e-06,-0.000122729,-0.000400902,-3.28724e-05,0,0.744082,0,0,1
366.249,107.476,0.388742,13.9999,4.64152e-06,-0.058877,17.8624,-1.03283e-06,-0.077172,14,-1.07776e-08,-0.00420903,-0.0136405,3.99352e-07,-0.00102943,3.18601e-06,5.48521e-06,0.0362164,2.50831e-05,0,0.744082,0,0,1
366.277,107.476,0.388742,13.9999,4.54836e-06,-0.0589113,17.6572,-2.4303e-06,-0.077086,14,-9.96925e-09,-0.0042108,-0.0136405,4.04153e-07,-0.000883303,3.18054e-06,2.40041e-06,0.0730631,-2.73581e-06,0,0.744082,0,0,1
366.305,107.475,0.388742,13.9999,4.4571e-06,-0.0589428,17.4468,-1.45969e-06,-0.0768551,14,-9.13953e-09,-0.00421212,-0.0136405,4.14861e-07,-0.000664521,3.17065e-06,5.35392e-06,0.109391,-4.94682e-06,0,0.744082,0,0,1
366.333,107.475,0.388742,13.9999,4.35283e-06,-0.0589694,17.2305,1.00553e-06,-0.0765465,14,-8.80486e-09,-0.00421287,-0.0136405,1.67331e-07,-0.000373616,3.21652e-06,-0.000123765,0.145453,2.29361e-05,0,0.744082,0,0,1
366.361,107.474,0.388742,13.9999,4.24478e-06,-0.0589887,17.0111,-2.37182e-06,-0.0760851,14,-7.43909e-09,-0.0042129,-0.0136405,6.82887e-07,-1.21567e-05,3.1521e-06,0.000257778,0.180729,-3.22125e-05,0,0.744082,0,0,1
366.389,107.474,0.388742,13.9999,4.14051e-06,-0.0589985,16.7908,-1.71177e-06,-0.0754678,14,-6.55628e-09,-0.00421206,-0.0136405,4.41407e-07,0.00041737,3.08361e-06,-0.00012074,0.214764,-3.4245e-05,0,1,0,0,1
366.417,107.474,0.388742,13.9999,4.04922e-06,-0.0589947,16.846,2.90804e-06,-0.074899,14,-6.16511e-09,-0.00421044,-0.0136405,1.95584e-07,0.000811662,3.12248e-06,-0.000122912,0.197146,1.94388e-05,0,1,0,0,1
366.445,107.473,0.388742,13.9999,3.95799e-06,-0.0589753,17.2402,3.37397e-06,-0.0742417,14,-5.76684e-09,-0.00420834,-0.0136405,1.99136e-07,0.00104805,3.16265e-06,1.7764e-06,0.118194,2.00823e-05,0,1,0,0,1
366.473,107.473,0.388742,13.9999,3.85183e-06,-0.0589458,17.5993,1.93767e-06,-0.0739834,14,-4.84262e-09,-0.00420605,-0.0136405,4.62108e-07,0.00114409,3.14915e-06,0.000131486,0.0480215,-6.74698e-06,0,1,0,0,1
366.501,107.473,0.388742,13.9999,3.76057e-06,-0.0589106,17.8481,2.40361e-06,-0.0735096,14,-4.41091e-09,-0.00420376,-0.0136405,2.15853e-07,0.001145,3.1358e-06,-0.000123127,0.000453492,-6.67864e-06,0,1,0,0,1
366.529,107.472,0.388742,13.9999,3.64137e-06,-0.0588742,18.0565,1.00613e-06,-0.0737217,14,-3.46203e-09,-0.00420163,-0.0136405,4.74441e-07,0.00106842,3.06164e-06,0.000129294,-0.0382895,-3.70771e-05,0,1,0,0,1
366.557,107.472,0.388742,13.9999,3.54825e-06,-0.0588393,18.2255,2.65613e-06,-0.0740832,14,-3.0033e-09,-0.00419976,-0.0136404,2.29367e-07,0.000931703,3.04634e-06,-0.000122537,-0.0683589,-7.64916e-06,0,1,0,0,1
366.585,107.471,0.388742,13.9999,3.45698e-06,-0.0588071,18.3722,4.36435e-06,-0.0741086,14,-2.5341e-09,-0.00419827,-0.0136404,2.34599e-07,0.000745,3.09125e-06,2.61629e-06,-0.0933513,2.24522e-05,0,1,0,0,1
366.613,107.471,0.388742,13.9999,3.37873e-06,-0.0587793,18.4994,3.19979e-06,-0.0742068,14,-2.05821e-09,-0.00419724,-0.0136404,2.37945e-07,0.000517349,3.07768e-06,1.67288e-06,-0.113826,-6.78521e-06,0,1,0,0,1
366.641,107.471,0.388742,13.9999,3.28936e-06,-0.058758,18.6126,3.52984e-06,-0.0747289,14,-1.57442e-09,-0.00419673,-0.0136404,2.41896e-07,0.000255414,3.06355e-06,1.97576e-06,-0.130967,-7.06542e-06,0,1,0,0,1
366.669,107.47,0.388742,13.9999,3.21111e-06,-0.0587438,18.714,3.6852e-06,-0.07499,14,-1.08173e-09,-0.0041968,-0.0136404,2.46344e-07,-3.47711e-05,3.04944e-06,2.224e-06,-0.145093,-7.05176e-06,0,1,0,0,1
366.697,107.47,0.388742,13.9999,3.10684e-06,-0.0587383,18.8062,3.85996e-06,-0.075681,14,-5.81073e-10,-0.00419749,-0.0136404,2.50327e-07,-0.000348545,3.03446e-06,1.99112e-06,-0.156887,-7.49166e-06,0,0.744081,0,0,1
366.725,107.47,0.388742,13.9999,3.01558e-06,-0.0587419,18.7948,4.17062e-06,-0.0758357,14,-6.98546e-11,-0.00419879,-0.0136404,2.55609e-07,-0.000647096,3.01881e-06,2.64122e-06,-0.149275,-7.82742e-06,0,0.744081,0,0,1
366.753,107.469,0.388742,13.9999,2.92245e-06,-0.0587567,18.6313,4.83066e-06,-0.0765545,14,4.51604e-10,-0.00420054,-0.0136404,2.6073e-07,-0.000875328,3.00185e-06,2.5602e-06,-0.114116,-8.47964e-06,0,0.744081,0,0,1
366.781,107.469,0.388742,13.9999,2.84423e-06,-0.05878,18.4391,5.52952e-06,-0.0768764,14,9.85643e-10,-0.00420259,-0.0136404,2.67019e-07,-0.0010245,2.98413e-06,3.14488e-06,-0.0745845,-8.85821e-06,0,0.744081,0,0,1
366.809,107.468,0.388742,13.9999,2.76598e-06,-0.0588094,18.2547,6.20896e-06,-0.0770663,14,1.53394e-09,-0.00420479,-0.0136404,2.74149e-07,-0.00110035,2.96472e-06,3.56468e-06,-0.0379252,-9.70392e-06,0,0.744081,0,0,1
366.837,107.468,0.388742,13.9999,2.71569e-06,-0.0588423,18.0596,6.90781e-06,-0.076981,14,2.09959e-09,-0.00420699,-0.0136404,2.82823e-07,-0.00110107,2.94532e-06,4.33703e-06,-0.000363503,-9.70149e-06,0,0.744081,0,0,1
366.865,107.468,0.388742,13.9999,2.63936e-06,-0.0588775,17.8625,7.66487e-06,-0.0773123,14,2.68425e-09,-0.00420905,-0.0136404,2.92334e-07,-0.00102864,2.92376e-06,4.75545e-06,0.036217,-1.07788e-05,0,0.744081,0,0,1
366.893,107.467,0.388742,13.9999,2.58904e-06,-0.0589118,17.6571,8.48018e-06,-0.0770913,14,3.28743e-09,-0.00421081,-0.0136404,3.01591e-07,-0.00088264,2.90108e-06,4.62866e-06,0.0729999,-1.13412e-05,0,0.744081,0,0,1
366.921,107.467,0.388742,13.9999,2.54062e-06,-0.058943,17.4469,9.29547e-06,-0.076721,14,3.91117e-09,-0.00421214,-0.0136404,3.11869e-07,-0.000663854,2.87634e-06,5.13889e-06,0.109393,-1.23688e-05,0,0.744081,0,0,1
366.949,107.466,0.388742,13.9999,2.47919e-06,-0.0589697,17.2306,1.01108e-05,-0.0766166,14,4.55946e-09,-0.00421289,-0.0136404,3.24144e-07,-0.000372863,2.85058e-06,6.13784e-06,0.145496,-1.2882e-05,0,0.744081,0,0,1
366.977,107.466,0.388742,13.9999,2.42887e-06,-0.0589891,17.0111,1.09066e-05,-0.0761577,14,4.71017e-09,-0.00421291,-0.0136404,7.53572e-08,-1.14597e-05,2.8227e-06,-0.000124394,0.180702,-1.39385e-05,0,0.744081,0,0,1
367.005,107.466,0.388742,13.9999,2.38045e-06,-0.0589988,16.7908,1.17608e-05,-0.075402,14,4.86465e-09,-0.00421207,-0.0136404,7.72386e-08,0.000418004,2.79242e-06,9.40667e-07,0.214732,-1.51386e-05,0,1,0,0,1
