pos_X,pos_Y,pos_Z,vel_X,vel_Y,vel_Z,acl_X,acl_Y,acl_Z,velocityroll_X,pitch_Y,yaw_Z,roll_X_rate,pitch_Y_rate,yaw_Z_rate,roll_X_acl,pitch_Y_acl,yaw_Z_acl,steerCmd,aclCmd,brakeCmd,clutchCmd,geraCmd
307.351,372.19,1.98975,-2.33189,0.00034635,-0.0160113,5.0916,0.0638388,-0.00285523,2.33195,7.14418e-07,0.00710857,0.00126975,-7.07365e-06,0.00222031,-0.000401693,0.0386306,-0.9205,3.34403,0,0,0,0,-1
307.347,372.19,1.98975,-2.31985,0.000490607,-0.0160273,6.02294,0.0730653,-0.00285885,2.3199,8.70326e-07,0.00710837,0.00128277,7.7954e-05,-0.000102168,0.00650665,0.0425138,-1.16124,3.45417,0,0,0,0,-1
307.342,372.19,1.98975,-2.32972,0.000395757,-0.0160348,-4.93518,-0.06252,-0.00396732,2.32977,8.71201e-07,0.00711163,0.0012824,4.37623e-07,0.00162967,-0.000181243,-0.0387582,0.865919,-3.34395,0,0,0,0,-1
307.337,372.19,1.98975,-2.34145,0.000251393,-0.0160498,-5.86429,-0.0717594,-0.003712,2.3415,7.03535e-07,0.00711931,0.00126822,-8.38331e-05,0.00384093,-0.00708888,-0.0421354,1.10563,-3.45382,0,0,0,0,-1
307.333,372.19,1.98975,-2.33126,0.000345856,-0.0160741,5.09453,0.0638303,-0.00315852,2.33131,6.88383e-07,0.00712331,0.00126742,-7.57575e-06,0.00199777,-0.000400586,0.0381287,-0.92158,3.34415,0,0,0,0,-1
307.328,372.19,1.98976,-2.31921,0.00049008,-0.0160914,6.0229,0.0730458,-0.003969,2.31927,8.43272e-07,0.00712265,0.00128044,7.74442e-05,-0.000325486,0.00650749,0.04251,-1.16163,3.45404,0,0,0,0,-1
307.324,372.19,1.98976,-2.32908,0.000395218,-0.0160983,-4.93586,-0.0625234,-0.00424175,2.32914,8.45175e-07,0.00712547,0.00128008,9.51474e-07,0.00140548,-0.000180528,-0.0382464,0.865482,-3.34401,0,0,0,0,-1
307.319,372.19,1.98976,-2.34081,0.000250914,-0.0161128,-5.86407,-0.0717317,-0.00395803,2.34087,6.76585e-07,0.0071327,0.0012659,-8.42947e-05,0.00361618,-0.00708832,-0.0426231,1.10535,-3.4539,0,0,0,0,-1
307.314,372.19,1.98976,-2.33062,0.000345412,-0.0161376,5.09441,0.0638418,-0.00393346,2.33068,6.66738e-07,0.00713624,0.0012651,-4.92374e-06,0.00177306,-0.000400778,0.0396855,-0.921559,3.34377,0,0,0,0,-1
307.31,372.19,1.98976,-2.31858,0.000489653,-0.0161542,6.02247,0.0730547,-0.00417799,2.31863,8.25102e-07,0.00713514,0.00127811,7.91822e-05,-0.000550169,0.0065064,0.0420529,-1.16162,3.45359,0,0,0,0,-1
307.305,372.19,1.98976,-2.32845,0.000394815,-0.0161627,-4.93603,-0.0625051,-0.00553695,2.32851,8.28634e-07,0.0071375,0.00127775,1.76619e-06,0.00118089,-0.00018108,-0.038708,0.865531,-3.34374,0,0,0,0,-1
307.3,372.19,1.98976,-2.34018,0.00025055,-0.0161788,-5.8642,-0.0717109,-0.00526264,2.34023,6.59733e-07,0.00714429,0.00126358,-8.44507e-05,0.00339229,-0.00708757,-0.0431085,1.1057,-3.45325,0,0,0,0,-1
307.296,372.19,1.98976,-2.32999,0.000345064,-0.0162029,5.09426,0.0638436,-0.00413303,2.33005,6.47519e-07,0.00714739,0.00126278,-6.10697e-06,0.00155094,-0.000398776,0.0391719,-0.920674,3.3444,0,0,0,0,-1
307.291,372.19,1.98976,-2.31794,0.000489194,-0.0162188,6.02331,0.0729939,-0.0043487,2.318,8.05392e-07,0.00714585,0.00127579,7.89364e-05,-0.00077167,0.0065086,0.0425217,-1.1613,3.45369,0,0,0,0,-1
307.286,372.19,1.98976,-2.32781,0.000394223,-0.0162266,-4.93475,-0.0625723,-0.00568003,2.32787,8.06189e-07,0.00714777,0.00127543,3.98761e-07,0.000959249,-0.00018049,-0.0392688,0.86546,-3.34455,0,0,0,0,-1
307.282,372.19,1.98976,-2.33954,0.000249951,-0.0162424,-5.86494,-0.0717156,-0.00565529,2.3396,6.38615e-07,0.00715411,0.00126126,-8.37872e-05,0.00317292,-0.00708857,-0.042093,1.10684,-3.45404,0,0,0,0,-1
307.277,372.19,1.98977,-2.32936,0.000344506,-0.0162651,5.09294,0.063862,-0.00395048,2.32941,6.27841e-07,0.00715678,0.00126046,-5.38703e-06,0.00133295,-0.000399111,0.0392001,-0.919989,3.34473,0,0,0,0,-1
307.272,372.19,1.98977,-2.31731,0.000488631,-0.0162824,6.0246,0.0729923,-0.00552136,2.31736,7.8513e-07,0.0071548,0.00127348,7.86446e-05,-0.000988117,0.00650947,0.0420158,-1.16053,3.45429,0,0,0,0,-1
307.268,372.19,1.98977,-2.32717,0.000393645,-0.0162887,-4.9329,-0.0625778,-0.00546908,2.32723,7.85329e-07,0.00715629,0.00127312,9.95899e-08,0.000744599,-0.000180626,-0.0392725,0.866358,-3.34505,0,0,0,0,-1
307.263,372.19,1.98977,-2.33891,0.000249326,-0.016303,-5.86641,-0.0717394,-0.00540668,2.33896,6.17102e-07,0.00716221,0.00125894,-8.41136e-05,0.00296108,-0.00708939,-0.0421066,1.10824,-3.45438,0,0,0,0,-1
307.258,372.19,1.98977,-2.32873,0.000343898,-0.0163248,5.09027,0.0638679,-0.00394295,2.32878,6.07776e-07,0.00716446,0.00125814,-4.66316e-06,0.00112507,-0.000398184,0.0397252,-0.918006,3.3456,0,0,0,0,-1
307.254,372.19,1.98977,-2.31667,0.000488079,-0.0163415,6.02533,0.0730179,-0.00576402,2.31673,7.66672e-07,0.00716208,0.00127116,7.94484e-05,-0.00119437,0.00651142,0.0420558,-1.15972,3.4548,0,0,0,0,-1
307.249,372.19,1.98977,-2.32653,0.000393053,-0.0163468,-4.93028,-0.0625984,-0.00541433,2.32659,7.70589e-07,0.00716315,0.0012708,1.95828e-06,0.000539782,-0.000180466,-0.038745,0.867076,-3.34594,0,0,0,0,-1
307.244,372.19,1.98977,-2.33827,0.000248732,-0.0163589,-5.86697,-0.0717407,-0.00476732,2.33833,6.04157e-07,0.00716867,0.00125662,-8.32159e-05,0.0027593,-0.0070903,-0.0425871,1.10976,-3.45492,0,0,0,0,-1
307.24,372.19,1.98977,-2.32809,0.000343356,-0.0163816,5.08765,0.0638917,-0.00492704,2.32815,5.94693e-07,0.00717053,0.00125583,-4.73213e-06,0.000927479,-0.000397492,0.0392419,-0.915912,3.3464,0,0,0,0,-1
307.235,372.19,1.98977,-2.31604,0.000487601,-0.0163956,6.0265,0.073048,-0.00480827,2.3161,7.53522e-07,0.00716775,0.00126885,7.94145e-05,-0.00138962,0.00651309,0.0420733,-1.15855,3.45529,0,0,0,0,-1
307.23,372.19,1.98977,-2.32589,0.000392597,-0.0164029,-4.92633,-0.0625873,-0.00690866,2.32595,7.55309e-07,0.00716844,0.00126849,8.93532e-07,0.000346535,-0.000180307,-0.0392605,0.868076,-3.3467,0,0,0,0,-1
307.226,372.19,1.98977,-2.33763,0.000248263,-0.0164166,-5.86738,-0.0717473,-0.00601131,2.33769,5.90808e-07,0.00717358,0.00125431,-8.22505e-05,0.0025697,-0.00709176,-0.041572,1.11158,-3.45573,0,0,0,0,-1
307.221,372.19,1.98977,-2.32746,0.000342913,-0.0164376,5.0842,0.0639036,-0.00451857,2.32752,5.83371e-07,0.00717507,0.00125352,-3.71841e-06,0.000742826,-0.000396974,0.039266,-0.913439,3.34739,0,0,0,0,-1
307.216,372.19,1.98977,-2.3154,0.0004871,-0.0164509,6.02774,0.0730175,-0.00491929,2.31546,7.44226e-07,0.00717192,0.00126655,8.04276e-05,-0.00157096,0.00651589,0.042073,-1.15689,3.45643,0,0,0,0,-1
307.212,372.19,1.98977,-2.32525,0.000391965,-0.0164554,-4.92352,-0.0626549,-0.00588686,2.32531,7.47981e-07,0.00717226,0.00126619,1.87714e-06,0.000167316,-0.000179554,-0.0392752,0.869137,-3.34772,0,0,0,0,-1
307.207,372.19,1.98977,-2.33699,0.000247549,-0.0164677,-5.86978,-0.0717904,-0.00576815,2.33705,5.83357e-07,0.00717705,0.001252,-8.23119e-05,0.00239529,-0.00709273,-0.0420945,1.11399,-3.45659,0,0,0,0,-1
307.202,372.19,1.98977,-2.32683,0.000342198,-0.0164885,5.08042,0.0639004,-0.00480493,2.32689,5.73731e-07,0.0071782,0.00125121,-4.81274e-06,0.000573977,-0.000395667,0.0387496,-0.910655,3.34853,0,0,0,0,-1
307.198,372.19,1.98978,-2.31477,0.000486457,-0.0165016,6.02999,0.0730506,-0.00519609,2.31483,7.34462e-07,0.00717473,0.00126425,8.03653e-05,-0.00173638,0.00651845,0.042589,-1.15518,3.45706,0,0,0,0,-1
307.193,372.19,1.98978,-2.32461,0.000391327,-0.0165053,-4.91857,-0.0626543,-0.00587536,2.32467,7.42238e-07,0.00717473,0.00126389,3.88803e-06,4.14396e-06,-0.000179626,-0.0382386,0.870261,-3.34904,0,0,0,0,-1
307.188,372.19,1.98978,-2.33635,0.000246818,-0.0165157,-5.87087,-0.0718369,-0.00518129,2.33641,5.77554e-07,0.00717921,0.0012497,-8.23421e-05,0.00223613,-0.0070945,-0.0431151,1.11599,-3.45744,0,0,0,0,-1
307.184,372.19,1.98978,-2.3262,0.000341488,-0.016534,5.07664,0.0639106,-0.0039017,2.32625,5.69979e-07,0.00718005,0.00124891,-3.78731e-06,0.00042036,-0.000394845,0.0392774,-0.907884,3.34983,0,0,0,0,-1
307.179,372.19,1.98978,-2.31413,0.00048582,-0.0165461,6.03133,0.0730845,-0.00508152,2.31419,7.32938e-07,0.00717627,0.00126195,8.14796e-05,-0.00188658,0.00652125,0.0426335,-1.15347,3.45805,0,0,0,0,-1
307.175,372.19,1.98978,-2.32396,0.000390651,-0.0165477,-4.91552,-0.0626757,-0.00518482,2.32402,7.3885e-07,0.00717599,0.00126159,2.9558e-06,-0.000143129,-0.000179979,-0.0392619,0.871727,-3.35062,0,0,0,0,-1
307.17,372.19,1.98978,-2.33571,0.000246163,-0.0165565,-5.87352,-0.0718261,-0.00473136,2.33577,5.74314e-07,0.00718018,0.0012474,-8.2268e-05,0.00209453,-0.00709713,-0.0426119,1.11883,-3.45858,0,0,0,0,-1
307.165,372.19,1.98978,-2.32557,0.000340953,-0.0165731,5.07226,0.0639723,-0.00342369,2.32563,5.64944e-07,0.00718074,0.00124661,-4.68491e-06,0.000284503,-0.0003942,0.0387916,-0.905013,3.35147,0,0,0,0,-1
307.161,372.19,1.98978,-2.3135,0.000485325,-0.0165831,6.0334,0.0731026,-0.00429608,2.31356,7.26052e-07,0.00717671,0.00125966,8.05538e-05,-0.00201937,0.00652448,0.0426193,-1.15194,3.45934,0,0,0,0,-1
307.156,372.19,1.98978,-2.32332,0.000390082,-0.0165847,-4.91087,-0.0627164,-0.0054768,2.32338,7.29916e-07,0.00717616,0.0012593,1.93214e-06,-0.000273576,-0.000179048,-0.0393108,0.872898,-3.35177,0,0,0,0,-1
307.151,372.19,1.98978,-2.33507,0.000245564,-0.016594,-5.87502,-0.0718426,-0.00530192,2.33513,5.65282e-07,0.0071801,0.0012451,-8.23171e-05,0.00196928,-0.00709867,-0.0421246,1.12143,-3.45981,0,0,0,0,-1
307.147,372.19,1.98978,-2.32494,0.000340412,-0.0166101,5.06797,0.0640003,-0.00344651,2.32499,5.57966e-07,0.00718043,0.00124431,-3.6579e-06,0.000164847,-0.000394248,0.0393296,-0.902217,3.35221,0,0,0,0,-1
307.142,372.19,1.98978,-2.31286,0.000484803,-0.0166189,6.03541,0.073112,-0.00403076,2.31292,7.17103e-07,0.00717616,0.00125737,7.95687e-05,-0.00213529,0.0065264,0.0416133,-1.15007,3.46032,0,0,0,0,-1
307.137,372.19,1.98978,-2.32268,0.000389491,-0.0166183,-4.90639,-0.062751,-0.00463535,2.32274,7.22993e-07,0.00717538,0.00125701,2.94491e-06,-0.000387279,-0.00017917,-0.0383119,0.874008,-3.35278,0,0,0,0,-1
307.133,372.19,1.98978,-2.33443,0.000244922,-0.0166254,-5.87714,-0.0718684,-0.00442298,2.33449,5.60425e-07,0.0071791,0.00124281,-8.1284e-05,0.00186113,-0.00710056,-0.0421145,1.12421,-3.46069,0,0,0,0,-1
307.128,372.19,1.98978,-2.3243,0.000339816,-0.0166397,5.06371,0.0640231,-0.00280834,2.32436,5.53242e-07,0.00717923,0.00124202,-3.59156e-06,6.20577e-05,-0.000393107,0.0388462,-0.899537,3.35373,0,0,0,0,-1
307.123,372.19,1.98978,-2.31223,0.000484284,-0.0166478,6.0373,0.0731476,-0.00392243,2.31229,7.14651e-07,0.00717476,0.00125508,8.07044e-05,-0.00223487,0.0065296,0.042148,-1.14847,3.46135,0,0,0,0,-1
307.119,372.19,1.98978,-2.32203,0.000388961,-0.0166459,-4.90231,-0.0627596,-0.00423826,2.32209,7.18717e-07,0.00717379,0.00125472,2.03288e-06,-0.000483192,-0.000179593,-0.0393358,0.87584,-3.3546,0,0,0,0,-1
307.114,372.19,1.98978,-2.33379,0.000244288,-0.01665,-5.87859,-0.0719192,-0.00317134,2.33385,5.56192e-07,0.00717733,0.00124051,-8.12623e-05,0.00176917,-0.00710384,-0.0416476,1.12618,-3.46212,0,0,0,0,-1
307.109,372.19,1.98978,-2.32367,0.000339207,-0.0166652,5.05917,0.0640387,-0.00345967,2.32373,5.49086e-07,0.00717728,0.00123973,-3.55282e-06,-2.35657e-05,-0.000393943,0.0388547,-0.896366,3.35495,0,0,0,0,-1
307.105,372.19,1.98978,-2.3116,0.000483809,-0.0166715,6.03834,0.0732164,-0.00319971,2.31166,7.12821e-07,0.00717265,0.00125279,8.18672e-05,-0.00231653,0.00653151,0.04271,-1.14648,3.46273,0,0,0,0,-1
307.1,372.19,1.98978,-2.32139,0.00038849,-0.0166689,-4.89825,-0.0627581,-0.00404429,2.32145,7.17228e-07,0.00717153,0.00125243,2.20359e-06,-0.000562562,-0.000179515,-0.0398318,0.876985,-3.35551,0,0,0,0,-1
307.096,372.19,1.98978,-2.33315,0.000243806,-0.0166733,-5.87988,-0.0719254,-0.00352573,2.33321,5.57087e-07,0.00717491,0.00123822,-8.00706e-05,0.00169417,-0.00710574,-0.0411371,1.12836,-3.46311,0,0,0,0,-1
307.091,372.19,1.98978,-2.32304,0.000338792,-0.0166861,5.05628,0.0640725,-0.00242999,2.3231,5.48368e-07,0.00717473,0.00123743,-4.35921e-06,-9.40181e-05,-0.000392809,0.0378557,-0.894092,3.35647,0,0,0,0,-1
307.086,372.19,1.98978,-2.31096,0.00048336,-0.016691,6.0405,0.0731963,-0.00268953,2.31102,7.10344e-07,0.00716996,0.0012505,8.09878e-05,-0.00238416,0.006535,0.0426735,-1.14507,3.46391,0,0,0,0,-1
307.082,372.19,1.98978,-2.32075,0.000387926,-0.0166865,-4.89453,-0.0628195,-0.00323749,2.32081,7.18982e-07,0.0071687,0.00125015,4.31888e-06,-0.000627462,-0.000178572,-0.0383345,0.878351,-3.35679,0,0,0,0,-1
307.077,372.19,1.98978,-2.33251,0.00024315,-0.016689,-5.88197,-0.0719733,-0.00269007,2.33257,5.569e-07,0.00717197,0.00123593,-8.10411e-05,0.00163419,-0.00710685,-0.04268,1.13083,-3.46414,0,0,0,0,-1
307.072,372.19,1.98978,-2.32241,0.000338134,-0.0167008,5.05176,0.064069,-0.0021237,2.32247,5.4822e-07,0.00717168,0.00123515,-4.33961e-06,-0.000148102,-0.000391688,0.0383507,-0.891147,3.35758,0,0,0,0,-1
307.068,372.19,1.98978,-2.31033,0.000482796,-0.0167043,6.04153,0.0732405,-0.0020951,2.31039,7.10367e-07,0.0071668,0.00124823,8.10734e-05,-0.00243541,0.00653812,0.0427065,-1.14366,3.4649,0,0,0,0,-1
307.063,372.19,1.98978,-2.32011,0.000387356,-0.0166994,-4.89116,-0.0628252,-0.00318062,2.32017,7.15019e-07,0.00716545,0.00124787,2.32585e-06,-0.00067661,-0.000178066,-0.0393738,0.879402,-3.35809,0,0,0,0,-1
307.058,372.19,1.98978,-2.33187,0.000242629,-0.0167016,-5.88302,-0.0719505,-0.00263336,2.33193,5.53007e-07,0.00716863,0.00123365,-8.10057e-05,0.00158878,-0.00710956,-0.0416658,1.13269,-3.46575,0,0,0,0,-1
307.054,372.19,1.98978,-2.32178,0.000337773,-0.0167109,5.0486,0.0641513,-0.000952848,2.32184,5.48733e-07,0.00716825,0.00123286,-2.13712e-06,-0.000189063,-0.000392539,0.0394343,-0.88892,3.35851,0,0,0,0,-1
307.049,372.19,1.98978,-2.30969,0.000482454,-0.016714,6.04287,0.0732518,-0.0020009,2.30975,7.11304e-07,0.0071633,0.00124594,8.12857e-05,-0.00247342,0.00653978,0.0417114,-1.14218,3.46616,0,0,0,0,-1
307.045,372.19,1.98978,-2.31947,0.000386934,-0.0167065,-4.88821,-0.0628654,-0.00197289,2.31953,7.2043e-07,0.00716188,0.00124559,4.5626e-06,-0.000712206,-0.000178302,-0.0383615,0.880605,-3.35904,0,0,0,0,-1
307.04,372.19,1.98978,-2.33124,0.000242147,-0.016706,-5.885,-0.0719799,-0.00138783,2.3313,5.58819e-07,0.00716499,0.00123137,-8.08055e-05,0.00155739,-0.00711078,-0.0426841,1.1348,-3.46624,0,0,0,0,-1
307.035,372.19,1.98978,-2.32115,0.000337322,-0.0167159,5.04557,0.0641645,-0.00134034,2.32121,5.50834e-07,0.00716456,0.00123058,-3.99229e-06,-0.000216521,-0.000391335,0.0384066,-0.886956,3.35972,0,0,0,0,-1
307.031,372.19,1.98978,-2.30906,0.000482128,-0.0167186,6.04494,0.0733113,-0.00185007,2.30912,7.1384e-07,0.00715957,0.00124367,8.15032e-05,-0.00249803,0.00654242,0.0427477,-1.14075,3.46688,0,0,0,0,-1
307.026,372.19,1.98978,-2.31883,0.000386647,-0.0167102,-4.88479,-0.0628478,-0.00154349,2.31889,7.21356e-07,0.00715809,0.00124331,3.75768e-06,-0.000735489,-0.000178118,-0.0388727,0.881268,-3.36027,0,0,0,0,-1
307.021,372.19,1.98978,-2.3306,0.0002418,-0.0167087,-5.88656,-0.0720105,-0.000949021,2.33066,5.60053e-07,0.00716117,0.00122909,-8.06512e-05,0.00153797,-0.00711327,-0.0422044,1.13673,-3.46757,0,0,0,0,-1
307.017,372.19,1.98978,-2.32052,0.000336986,-0.0167182,5.04204,0.064172,-0.00117132,2.32058,5.56537e-07,0.00716071,0.0012283,-1.75827e-06,-0.000231734,-0.000392565,0.0394465,-0.884851,3.36035,0,0,0,0,-1
307.012,372.19,1.98978,-2.30842,0.000481815,-0.0167188,6.0458,0.0733256,-0.000845326,2.30848,7.22125e-07,0.00715569,0.00124139,8.27944e-05,-0.00251097,0.00654294,0.0422763,-1.13962,3.46775,0,0,0,0,-1
307.007,372.19,1.98978,-2.31819,0.000386281,-0.0167099,-4.88217,-0.0628714,-0.00134561,2.31825,7.32267e-07,0.00715419,0.00124103,5.07063e-06,-0.000746332,-0.000178778,-0.0388619,0.882321,-3.36086,0,0,0,0,-1
307.003,372.19,1.98978,-2.32996,0.000241388,-0.0167085,-5.88714,-0.0720319,-0.00103034,2.33002,5.71582e-07,0.00715725,0.0012268,-8.03425e-05,0.00152926,-0.00711499,-0.0427066,1.1378,-3.46811,0,0,0,0,-1
306.998,372.19,1.98978,-2.31988,0.000336619,-0.0167148,5.04048,0.0641934,0.000410011,2.31994,5.66676e-07,0.00715678,0.00122602,-2.45281e-06,-0.000236615,-0.000391115,0.0389448,-0.882937,3.36194,0,0,0,0,-1
306.994,372.19,1.98978,-2.30779,0.000481454,-0.0167149,6.0469,0.0733251,-0.000609807,2.30785,7.30806e-07,0.00715175,0.00123911,8.20651e-05,-0.00251394,0.00654681,0.0422589,-1.13866,3.46896,0,0,0,0,-1
306.989,372.19,1.98977,-2.31755,0.000385822,-0.016705,-4.8805,-0.0629249,-0.000832141,2.31761,7.37211e-07,0.00715025,0.00123876,3.20232e-06,-0.000747928,-0.000177442,-0.0394314,0.883006,-3.36213,0,0,0,0,-1
306.984,372.19,1.98977,-2.32933,0.000240976,-0.0167036,-5.88927,-0.0720121,-0.00106398,2.32939,5.74724e-07,0.00715332,0.00122452,-8.12435e-05,0.00153186,-0.00711595,-0.0422229,1.1399,-3.46925,0,0,0,0,-1
306.98,372.19,1.98977,-2.31925,0.000336336,-0.0167101,5.03785,0.0642556,0.000366179,2.31931,5.70148e-07,0.00715285,0.00122374,-2.28771e-06,-0.000231877,-0.000391509,0.0394779,-0.881871,3.36222,0,0,0,0,-1
306.975,372.19,1.98977,-2.30715,0.000481242,-0.0167086,6.04858,0.0733612,0.000172822,2.30721,7.34663e-07,0.00714784,0.00123683,8.22572e-05,-0.00250754,0.00654696,0.0422724,-1.13783,3.46924,0,0,0,0,-1
306.97,372.19,1.98977,-2.31691,0.000385627,-0.0166993,-4.87795,-0.0629126,-0.00114437,2.31697,7.41478e-07,0.00714636,0.00123648,3.40782e-06,-0.00074008,-0.000178299,-0.0394247,0.883732,-3.36263,0,0,0,0,-1
306.966,372.19,1.98977,-2.32869,0.000240688,-0.0166965,-5.88989,-0.0720566,-0.000281358,2.32875,5.79298e-07,0.00714944,0.00122224,-8.109e-05,0.00154146,-0.00711694,-0.0422489,1.14077,-3.46932,0,0,0,0,-1
306.961,372.19,1.98977,-2.31862,0.000336019,-0.0167024,5.03602,0.0642389,0.000611251,2.31868,5.74991e-07,0.007149,0.00122146,-2.15361e-06,-0.000219407,-0.000390364,0.0394682,-0.880432,3.36329,0,0,0,0,-1
306.956,372.19,1.98977,-2.30652,0.000480899,-0.0167011,6.04905,0.0733452,0.000139164,2.30658,7.37679e-07,0.00714402,0.00123456,8.13441e-05,-0.00249333,0.00654944,0.0417489,-1.13696,3.4699,0,0,0,0,-1
306.952,372.19,1.98977,-2.31627,0.000385192,-0.0166898,-4.87662,-0.0629601,-7.37609e-05,2.31633,7.44547e-07,0.00714257,0.00123421,3.4338e-06,-0.000724457,-0.000177815,-0.0389551,0.884436,-3.36363,0,0,0,0,-1
306.947,372.19,1.98977,-2.32806,0.000240246,-0.016687,-5.89094,-0.0720614,-0.000296195,2.32812,5.84466e-07,0.00714569,0.00121997,-8.00406e-05,0.00155933,-0.00711805,-0.0417372,1.14189,-3.47012,0,0,0,0,-1
306.943,372.19,1.98977,-2.31799,0.000335636,-0.0166914,5.03474,0.0642667,0.0014221,2.31805,5.82391e-07,0.00714529,0.00121919,-1.03757e-06,-0.000199668,-0.000389702,0.0395015,-0.879499,3.36417,0,0,0,0,-1
306.938,372.19,1.98977,-2.30589,0.000480511,-0.0166891,6.04999,0.0733412,0.000690419,2.30595,7.45314e-07,0.00714034,0.00123229,8.14614e-05,-0.00247285,0.0065517,0.0412495,-1.13659,3.4707,0,0,0,0,-1
306.933,372.19,1.98977,-2.31564,0.000384725,-0.0166773,-4.87524,-0.0630011,0.000208948,2.3157,7.52321e-07,0.00713894,0.00123194,3.50376e-06,-0.000702255,-0.000177031,-0.0389788,0.885296,-3.36437,0,0,0,0,-1
306.929,372.19,1.98977,-2.32742,0.000239784,-0.0166746,-5.89089,-0.0720604,-0.000292216,2.32748,5.90324e-07,0.0071421,0.0012177,-8.09985e-05,0.00158181,-0.00711911,-0.0422511,1.14203,-3.47104,0,0,0,0,-1
306.924,372.19,1.98977,-2.31735,0.000335257,-0.0166781,5.03406,0.0643058,0.00197366,2.31741,5.84269e-07,0.00714175,0.00121692,-3.02747e-06,-0.000175282,-0.00038934,0.0389855,-0.878548,3.36489,0,0,0,0,-1
306.919,372.19,1.98977,-2.30525,0.000480262,-0.0166753,6.05018,0.0734047,0.00097266,2.30531,7.47334e-07,0.00713685,0.00123003,8.15323e-05,-0.00244717,0.00655373,0.0422799,-1.13594,3.47153,0,0,0,0,-1
306.915,372.19,1.98977,-2.315,0.000384541,-0.016663,-4.87495,-0.0629687,0.000490723,2.31506,7.54558e-07,0.0071355,0.00122968,3.61233e-06,-0.00067605,-0.000176021,-0.03896,0.88556,-3.36488,0,0,0,0,-1
306.91,372.19,1.98977,-2.32678,0.000239574,-0.0166599,-5.89245,-0.072076,-1.01336e-05,2.32684,5.92742e-07,0.00713872,0.00121544,-8.0908e-05,0.0016106,-0.00711941,-0.0422602,1.14333,-3.47169,0,0,0,0,-1
306.905,372.19,1.98977,-2.31672,0.000335053,-0.0166629,5.0328,0.0643054,0.00225559,2.31678,5.86866e-07,0.00713843,0.00121466,-2.93798e-06,-0.000145556,-0.000389256,0.038985,-0.878078,3.36508,0,0,0,0,-1
306.901,372.19,1.98977,-2.30462,0.000480067,-0.0166603,6.05159,0.073409,0.00097601,2.30468,7.52178e-07,0.0071336,0.00122777,8.2656e-05,-0.00241634,0.0065542,0.042797,-1.13539,3.47173,0,0,0,0,-1
306.896,372.19,1.98977,-2.31436,0.000384317,-0.0166471,-4.87403,-0.0629806,0.00104242,2.31442,7.59635e-07,0.00713231,0.00122742,3.72801e-06,-0.000644684,-0.000176856,-0.039464,0.885827,-3.36553,0,0,0,0,-1
306.892,372.19,1.98977,-2.32615,0.000239249,-0.016643,-5.89356,-0.0721249,0.000550824,2.32621,5.95879e-07,0.0071356,0.00121317,-8.18776e-05,0.00164314,-0.00712096,-0.0428028,1.14391,-3.47205,0,0,0,0,-1
306.887,372.19,1.98977,-2.31609,0.000334695,-0.0166472,5.03148,0.0642876,0.00171182,2.31615,5.90011e-07,0.00713537,0.00121239,-2.93426e-06,-0.000111771,-0.00038998,0.0394717,-0.877457,3.36549,0,0,0,0,-1
306.882,372.19,1.98977,-2.30399,0.000479795,-0.0166425,6.05124,0.0734536,0.0020756,2.30405,7.53377e-07,0.00713061,0.0012255,8.16831e-05,-0.00238249,0.00655442,0.0423087,-1.13536,3.4722,0,0,0,0,-1
306.878,372.19,1.98977,-2.31373,0.000384074,-0.0166317,-4.87315,-0.0629622,-5.84989e-05,2.31379,7.60919e-07,0.00712939,0.00122515,3.77087e-06,-0.00061113,-0.000176135,-0.0389561,0.885677,-3.36528,0,0,0,0,-1
306.873,372.19,1.98977,-2.32552,0.000239108,-0.0166267,-5.89275,-0.0720758,0.00107366,2.32558,5.99422e-07,0.00713274,0.00121091,-8.07482e-05,0.00167697,-0.00712032,-0.0422595,1.14405,-3.47209,0,0,0,0,-1
306.868,372.19,1.98977,-2.31545,0.000334653,-0.01663,5.03211,0.0643314,0.00224484,2.31551,5.93926e-07,0.00713258,0.00121013,-2.74799e-06,-7.76754e-05,-0.000388883,0.0390001,-0.877324,3.36572,0,0,0,0,-1
306.864,372.19,1.98977,-2.30335,0.000479614,-0.0166261,6.0521,0.0733814,0.00178215,2.30341,7.57496e-07,0.00712789,0.00122324,8.1785e-05,-0.00234777,0.00655578,0.0422665,-1.13505,3.47233,0,0,0,0,-1
306.859,372.19,1.98977,-2.31309,0.000383778,-0.0166143,-4.87292,-0.0630189,0.00046449,2.31315,7.63053e-07,0.00712674,0.00122289,2.77814e-06,-0.000574473,-0.000176565,-0.0395034,0.886648,-3.36617,0,0,0,0,-1
306.854,372.19,1.98977,-2.32488,0.000238757,-0.0166096,-5.89335,-0.0721019,0.00104938,2.32494,6.01497e-07,0.00713017,0.00120865,-8.07779e-05,0.00171362,-0.00712145,-0.041778,1.14404,-3.47244,0,0,0,0,-1
306.85,372.19,1.98977,-2.31482,0.000334306,-0.0166114,5.03177,0.0643318,0.00304609,2.31488,5.95942e-07,0.00713009,0.00120787,-2.77732e-06,-4.01596e-05,-0.000388047,0.0390003,-0.876887,3.3667,0,0,0,0,-1
306.845,372.19,1.98977,-2.30272,0.000479287,-0.0166066,6.05129,0.0733885,0.00232381,2.30278,7.61528e-07,0.00712546,0.00122099,8.27931e-05,-0.00231103,0.00655744,0.0427852,-1.13544,3.47274,0,0,0,0,-1
