pos_X,pos_Y,pos_Z,vel_X,vel_Y,vel_Z,acl_X,acl_Y,acl_Z,velocity,roll_X,pitch_Y,yaw_Z,roll_X_rate,pitch_Y_rate,yaw_Z_rate,roll_X_acl,pitch_Y_acl,yaw_Z_acl,steerCmd,wheel_rgt,wheel_lft,aclCmd,brakeCmd,clutchCmd,geraCmd
239.359,12.4108,0.388575,14,-0.0131904,-0.00988292,15.4989,-0.23384,0.0364201,14,-0.000236589,-0.000580659,-0.00828801,0.00134812,0.0171954,-0.058748,-0.0430069,-1.09044,1.20499,-0.0180311,-0.00660874,-0.00658403,1,0,0,1
239.499,12.4095,0.388585,14,-0.00730859,-0.00720139,16.6673,-0.242994,0.017526,14,-0.000227552,-0.000526273,-0.00833991,0.000903673,0.00543858,-0.00519016,-0.0444444,-1.17568,5.35578,-0.0180311,-0.00660874,-0.00658403,0.825166,0,0,1
239.639,12.4083,0.388594,14,-0.0100953,-0.00638504,13.2145,-0.36086,-0.00148436,14,-0.000229101,-0.000507245,-0.00835632,-0.000154881,0.00190275,-0.0016406,-0.105855,-0.353583,0.354956,-0.0180311,-0.00660874,-0.00658403,0.825166,0,0,1
239.779,12.407,0.388603,13.9667,-0.0129274,-0.00620818,-3.3248,-0.306178,-0.00895612,13.9668,-0.000235183,-0.000212091,-0.0088504,-0.000608152,0.0295154,-0.0494085,-0.0453271,2.76126,-4.77679,-0.0180311,-0.00660874,-0.00658403,0.825166,0,0,1
239.919,12.4056,0.388615,13.9696,-0.00837355,-0.00183655,0.281079,-0.234693,0.0247745,13.9696,-0.000240122,0.00023692,-0.0094196,-0.000493909,0.0449011,-0.0569204,0.0114242,1.53858,-0.751185,-0.0180349,-0.00661014,-0.00658542,0.802786,0,0,1
240.059,12.4043,0.388629,14,-0.00289114,0.004805,16.6496,-0.249719,0.0399416,14,-0.00024481,0.000496756,-0.00953492,-0.000468805,0.0259836,-0.0115316,0.00251049,-1.89176,4.53888,-0.0180349,-0.00661014,-0.00658542,0.802786,0,0,1
240.199,12.4029,0.388645,14,-0.00498045,0.00848888,16.2494,-0.376153,0.0126498,14,-0.000256371,0.000599016,-0.00961605,-0.00115615,0.010226,-0.0081132,-0.0687342,-1.57575,0.34184,-0.0180349,-0.00661014,-0.00658542,0.802786,0,0,1
240.339,12.4015,0.388659,14,-0.00843141,0.00978152,11.1988,-0.465425,-0.00721657,14,-0.000277504,0.000661222,-0.0101902,-0.00211324,0.00622059,-0.0574164,-0.0957091,-0.400546,-4.93032,-0.0180311,-0.00660874,-0.00658403,1,0,0,1
240.478,12.4,0.388672,13.9768,-0.00722857,0.0105326,-2.31948,-0.683544,-0.0121883,13.9768,-0.000317117,0.000939353,-0.0107435,-0.00396135,0.027813,-0.0553283,-0.184811,2.15925,0.20881,-0.0180311,-0.00660874,-0.00658403,1,0,0,1
240.618,12.3984,0.388686,14,-0.00552514,0.0145507,2.73259,-0.603126,0.0132484,14,-0.000363447,0.00129456,-0.0107485,-0.00463301,0.0355205,-0.00049692,-0.0671667,0.770746,5.48314,-0.0180311,-0.00660874,-0.00658403,1,0,0,1
